ea,name,name_origin,source_kind,original_symbol,demangled_symbol,translated_alias,segment,size,xrefs_to,flags,is_thunk,is_library,is_default_sub
1470792,TGraalClientVar_setArrayCellFloat_int_double,elf_symbol,function,_ZN15TGraalClientVar17setArrayCellFloatEid,"TGraalClientVar::setArrayCellFloat(int,double)",TGraalClientVar_setArrayCellFloat_int_double,.text,108,2,5120,False,False,False
1470900,TGraalClientVar_setArrayCellString_int_TString_const,elf_symbol,function,_ZN15TGraalClientVar18setArrayCellStringEiRK7TString,"TGraalClientVar::setArrayCellString(int,TString const&)",TGraalClientVar_setArrayCellString_int_TString_const,.text,120,2,5120,False,False,False
1471020,TGraalClientVar_setArrayCellObject_int_TGraalVar,elf_symbol,function,_ZN15TGraalClientVar18setArrayCellObjectEiP9TGraalVar,"TGraalClientVar::setArrayCellObject(int,TGraalVar *)",TGraalClientVar_setArrayCellObject_int_TGraalVar,.text,96,2,5120,False,False,False
1471116,TGraalClientVar_deleteArrayCell_int,elf_symbol,function,_ZN15TGraalClientVar15deleteArrayCellEi,TGraalClientVar::deleteArrayCell(int),TGraalClientVar_deleteArrayCell_int,.text,68,2,5120,False,False,False
1471184,TGraalClientVar_insertArrayCellFloat_int_double,elf_symbol,function,_ZN15TGraalClientVar20insertArrayCellFloatEid,"TGraalClientVar::insertArrayCellFloat(int,double)",TGraalClientVar_insertArrayCellFloat_int_double,.text,116,2,5120,False,False,False
1471300,TGraalClientVar_insertArrayCellString_int_TString_const,elf_symbol,function,_ZN15TGraalClientVar21insertArrayCellStringEiRK7TString,"TGraalClientVar::insertArrayCellString(int,TString const&)",TGraalClientVar_insertArrayCellString_int_TString_const,.text,116,2,5120,False,False,False
1471416,TGraalClientVar_insertArrayCellObject_int_TGraalVar,elf_symbol,function,_ZN15TGraalClientVar21insertArrayCellObjectEiP9TGraalVar,"TGraalClientVar::insertArrayCellObject(int,TGraalVar *)",TGraalClientVar_insertArrayCellObject_int_TGraalVar,.text,116,2,5120,False,False,False
1471532,TGraalClientVarProperties_TGraalClientVarProperties,elf_symbol,function,_ZN25TGraalClientVarPropertiesD1Ev,TGraalClientVarProperties::~TGraalClientVarProperties(),TGraalClientVarProperties_TGraalClientVarProperties,.text,28,4,5120,False,False,False
1471560,non_virtual_thunk_to_TGraalClientVarProperties_TGraalClientVarProperties,elf_symbol,function,_ZThn16_N25TGraalClientVarPropertiesD1Ev,`non-virtual thunk to'TGraalClientVarProperties::~TGraalClientVarProperties(),non_virtual_thunk_to_TGraalClientVarProperties_TGraalClientVarProperties,.text,8,2,5120,False,False,False
1471568,TGraalClientVarProperties_TGraalClientVarProperties__2,elf_symbol,function,_ZN25TGraalClientVarPropertiesD0Ev,TGraalClientVarProperties::~TGraalClientVarProperties(),TGraalClientVarProperties_TGraalClientVarProperties__2,.text,56,3,5120,False,False,False
1471624,non_virtual_thunk_to_TGraalClientVarProperties_TGraalClientVarProperties__2,elf_symbol,function,_ZThn16_N25TGraalClientVarPropertiesD0Ev,`non-virtual thunk to'TGraalClientVarProperties::~TGraalClientVarProperties(),non_virtual_thunk_to_TGraalClientVarProperties_TGraalClientVarProperties__2,.text,8,2,5120,False,False,False
1471632,TGraalClientVar_TGraalClientVar,elf_symbol,function,_ZN15TGraalClientVarD2Ev,TGraalClientVar::~TGraalClientVar(),TGraalClientVar_TGraalClientVar,.text,20,3,5120,False,False,False
1471652,TGraalClientVar_TGraalClientVar__2,elf_symbol,function,_ZN15TGraalClientVarD0Ev,TGraalClientVar::~TGraalClientVar(),TGraalClientVar_TGraalClientVar__2,.text,48,2,5120,False,False,False
1471700,TGraphics_drawDaynight2_TPlayer,elf_symbol,function,_ZN9TGraphics13drawDaynight2EP7TPlayer,TGraphics::drawDaynight2(TPlayer *),TGraphics_drawDaynight2_TPlayer,.text,352,4,5120,False,False,False
1472052,TGraphics_getAlignForStyle_TString_const,elf_symbol,function,_ZN9TGraphics16getAlignForStyleERK7TString,TGraphics::getAlignForStyle(TString const&),TGraphics_getAlignForStyle_TString_const,.text,84,4,5120,False,False,False
1472136,TGraphics_getTextFormat_TString_TString_TString_int,elf_symbol,function,_ZN9TGraphics13getTextFormatEP7TStringS1_S1_Pi,"TGraphics::getTextFormat(TString *,TString *,TString *,int *)",TGraphics_getTextFormat_TString_TString_TString_int,.text,464,4,5120,False,False,False
1472600,TGraphics_WrapText_TStringList_TString_const_TString_const_TString_const_TString_const_int_bool_int,elf_symbol,function,_ZN9TGraphics8WrapTextEP11TStringListRK7TStringS4_S4_S4_ibi,"TGraphics::WrapText(TStringList *,TString const&,TString const&,TString const&,TString const&,int,bool,int)",TGraphics_WrapText_TStringList_TString_const_TString_const_TString_const_TString_const_int_bool_int,.text,1028,4,5120,False,False,False
1473628,TGraphics_canvasTextWidth_TString_const_int,elf_symbol,function,_ZN9TGraphics15canvasTextWidthERK7TStringi,"TGraphics::canvasTextWidth(TString const&,int)",TGraphics_canvasTextWidth_TString_const_int,.text,208,4,5120,False,False,False
1473836,TGraphics_canvasTextHeight_TString_const_int,elf_symbol,function,_ZN9TGraphics16canvasTextHeightERK7TStringi,"TGraphics::canvasTextHeight(TString const&,int)",TGraphics_canvasTextHeight_TString_const_int,.text,148,4,5120,False,False,False
1473984,TGUIScriptLoader_loadGuiProfiles_void,elf_symbol,function,_ZN16TGUIScriptLoader15loadGuiProfilesEv,TGUIScriptLoader::loadGuiProfiles(void),TGUIScriptLoader_loadGuiProfiles_void,.text,200,4,5120,False,False,False
1474184,TGUIScriptLoader_showGameGui_void,elf_symbol,function,_ZN16TGUIScriptLoader11showGameGuiEv,TGUIScriptLoader::showGameGui(void),TGUIScriptLoader_showGameGui_void,.text,692,4,5120,False,False,False
1474876,TGUIScriptLoader_showConnectingWindow_void,elf_symbol,function,_ZN16TGUIScriptLoader20showConnectingWindowEv,TGUIScriptLoader::showConnectingWindow(void),TGUIScriptLoader_showConnectingWindow_void,.text,952,4,5120,False,False,False
1475828,TGUIScriptLoader_hideConnectingWindow_void,elf_symbol,function,_ZN16TGUIScriptLoader20hideConnectingWindowEv,TGUIScriptLoader::hideConnectingWindow(void),TGUIScriptLoader_hideConnectingWindow_void,.text,172,4,5120,False,False,False
1476000,TGUIScriptLoader_createMessageBoxDialog_void,elf_symbol,function,_ZN16TGUIScriptLoader22createMessageBoxDialogEv,TGUIScriptLoader::createMessageBoxDialog(void),TGUIScriptLoader_createMessageBoxDialog_void,.text,304,4,5120,False,False,False
1476304,TGUIScriptLoader_showMessageBox_TString_const_TString_const_bool,elf_symbol,function,_ZN16TGUIScriptLoader14showMessageBoxERK7TStringS2_b,"TGUIScriptLoader::showMessageBox(TString const&,TString const&,bool)",TGUIScriptLoader_showMessageBox_TString_const_TString_const_bool,.text,412,4,5120,False,False,False
1476716,TGUIScriptLoader_getDefaultItemScript_int,elf_symbol,function,_ZN16TGUIScriptLoader20getDefaultItemScriptEi,TGUIScriptLoader::getDefaultItemScript(int),TGUIScriptLoader_getDefaultItemScript_int,.text,344,4,5120,False,False,False
1477060,TGUIScriptLoader_runFailedsafeConnector_void,elf_symbol,function,_ZN16TGUIScriptLoader22runFailedsafeConnectorEv,TGUIScriptLoader::runFailedsafeConnector(void),TGUIScriptLoader_runFailedsafeConnector_void,.text,300,4,5120,False,False,False
1477360,sub_168AF0,ida_default_sub,,,,,.text,16,1,5120,False,False,True
1477376,sub_168B00,ida_default_sub,,,,,.text,16,1,5120,False,False,True
1477392,sub_168B10,ida_default_sub,,,,,.text,8,1,5120,False,False,True
1477400,sub_168B18,ida_default_sub,,,,,.text,8,1,5120,False,False,True
1477408,sub_168B20,ida_default_sub,,,,,.text,8,1,5120,False,False,True
1477416,TControlBindingProperties_TControlBindingProperties_void,elf_symbol,function,_ZN25TControlBindingPropertiesC2Ev,TControlBindingProperties::TControlBindingProperties(void),TControlBindingProperties_TControlBindingProperties_void,.text,156,5,5120,False,False,False
1477572,TControlBinding_TControlBinding_TString_const,elf_symbol,function,_ZN15TControlBindingC2ERK7TString,TControlBinding::TControlBinding(TString const&),TControlBinding_TControlBinding_TString_const,.text,92,2,5120,False,False,False
1477664,TControlBinding_TControlBinding_int_int_int,elf_symbol,function,_ZN15TControlBindingC2Eiii,"TControlBinding::TControlBinding(int,int,int)",TControlBinding_TControlBinding_int_int_int,.text,156,5,5120,False,False,False
1477820,TControlBinding_isKeyMatching_int,elf_symbol,function,_ZN15TControlBinding13isKeyMatchingEi,TControlBinding::isKeyMatching(int),TControlBinding_isKeyMatching_int,.text,56,4,5120,False,False,False
1477876,TInput_initKeyDescriptions_void,elf_symbol,function,_ZN6TInput19initKeyDescriptionsEv,TInput::initKeyDescriptions(void),TInput_initKeyDescriptions_void,.text,172,4,5120,False,False,False
1478048,TInput_getKeyText_int,elf_symbol,function,_ZN6TInput10getKeyTextEi,TInput::getKeyText(int),TInput_getKeyText_int,.text,160,4,5120,False,False,False
1478208,sub_168E40,ida_default_sub,,,,,.text,36,1,5120,False,False,True
1478244,TInput_getKeyCode_TString_const,elf_symbol,function,_ZN6TInput10getKeyCodeERK7TString,TInput::getKeyCode(TString const&),TInput_getKeyCode_TString_const,.text,376,4,5120,False,False,False
1478620,TInput_getKeyState_int,elf_symbol,function,_ZN6TInput11getKeyStateEi,TInput::getKeyState(int),TInput_getKeyState_int,.text,20,4,5120,False,False,False
1478640,TInput_getShiftKeyState_void,elf_symbol,function,_ZN6TInput16getShiftKeyStateEv,TInput::getShiftKeyState(void),TInput_getShiftKeyState_void,.text,52,4,5120,False,False,False
1478692,TInput_getControlKeyState_void,elf_symbol,function,_ZN6TInput18getControlKeyStateEv,TInput::getControlKeyState(void),TInput_getControlKeyState_void,.text,52,4,5120,False,False,False
1478744,TInput_getAltKeyState_void,elf_symbol,function,_ZN6TInput14getAltKeyStateEv,TInput::getAltKeyState(void),TInput_getAltKeyState_void,.text,52,4,5120,False,False,False
1478796,TInput_generalkeypressed_int_bool,elf_symbol,function,_ZN6TInput17generalkeypressedEib,"TInput::generalkeypressed(int,bool)",TInput_generalkeypressed_int_bool,.text,60,4,5120,False,False,False
1478856,TInput_graalControlHasFocus_bool,elf_symbol,function,_ZN6TInput20graalControlHasFocusEb,TInput::graalControlHasFocus(bool),TInput_graalControlHasFocus_bool,.text,144,4,5120,False,False,False
1479000,TInput_graalkeypressed_int_bool,elf_symbol,function,_ZN6TInput15graalkeypressedEib,"TInput::graalkeypressed(int,bool)",TInput_graalkeypressed_int_bool,.text,32,4,5120,False,False,False
1479032,TInput_updateInput_void,elf_symbol,function,_ZN6TInput11updateInputEv,TInput::updateInput(void),TInput_updateInput_void,.text,4,4,5120,False,False,False
1479036,TInput_testInput_int_bool,elf_symbol,function,_ZN6TInput9testInputEib,"TInput::testInput(int,bool)",TInput_testInput_int_bool,.text,92,4,5120,False,False,False
1479128,TInput_clearInput_void,elf_symbol,function,_ZN6TInput10clearInputEv,TInput::clearInput(void),TInput_clearInput_void,.text,36,4,5120,False,False,False
1479164,TInput_initControlBindings_void,elf_symbol,function,_ZN6TInput19initControlBindingsEv,TInput::initControlBindings(void),TInput_initControlBindings_void,.text,112,4,5120,False,False,False
1479276,TInput_initInput_void,elf_symbol,function,_ZN6TInput9initInputEv,TInput::initInput(void),TInput_initInput_void,.text,24,4,5120,False,False,False
1479300,TInput_getControlBinding_int_int,elf_symbol,function,_ZN6TInput17getControlBindingEii,"TInput::getControlBinding(int,int)",TInput_getControlBinding_int_int,.text,160,4,5120,False,False,False
1479460,jump_TInput_getControlBinding_int_int,elf_symbol,jump_thunk,j_._ZN6TInput17getControlBindingEii,"TInput::getControlBinding(int,int)",jump_TInput_getControlBinding_int_int,.text,4,2,5312,True,False,False
1479464,TInput_getControlBinding_int,elf_symbol,function,_ZN6TInput17getControlBindingEi,TInput::getControlBinding(int),TInput_getControlBinding_int,.text,156,4,5120,False,False,False
1479620,TInput_setControlBinding_int_int_int,elf_symbol,function,_ZN6TInput17setControlBindingEiii,"TInput::setControlBinding(int,int,int)",TInput_setControlBinding_int_int_int,.text,424,4,5120,False,False,False
1480044,jump_TInput_setControlBinding_int_int_int,elf_symbol,jump_thunk,j_._ZN6TInput17setControlBindingEiii,"TInput::setControlBinding(int,int,int)",jump_TInput_setControlBinding_int_int_int,.text,4,2,5312,True,False,False
1480048,TInput_getActionKeyText_int,elf_symbol,function,_ZN6TInput16getActionKeyTextEi,TInput::getActionKeyText(int),TInput_getActionKeyText_int,.text,88,4,5120,False,False,False
1480136,TInput_checkControlBinding_int_bool,elf_symbol,function,_ZN6TInput19checkControlBindingEib,"TInput::checkControlBinding(int,bool)",TInput_checkControlBinding_int_bool,.text,176,4,5120,False,False,False
1480312,TInput_checkControlBinding_int_int_bool,elf_symbol,function,_ZN6TInput19checkControlBindingEiib,"TInput::checkControlBinding(int,int,bool)",TInput_checkControlBinding_int_int_bool,.text,32,4,5120,False,False,False
1480344,TInput_processInputEvent_InputEvent_const,elf_symbol,function,_ZN6TInput17processInputEventEPK10InputEvent,TInput::processInputEvent(InputEvent const*),TInput_processInputEvent_InputEvent_const,.text,64,4,5120,False,False,False
1480408,TInput_checkShakeDevice_float,elf_symbol,function,_ZN6TInput16checkShakeDeviceEf,TInput::checkShakeDevice(float),TInput_checkShakeDevice_float,.text,68,1,5120,False,False,False
1480480,TInput_initStaticVars_void,elf_symbol,function,_Z21TInput_initStaticVarsv,TInput_initStaticVars(void),TInput_initStaticVars_void,.text,140,4,5120,False,False,False
1480620,TInput_initStaticScriptVars_void,elf_symbol,function,_Z27TInput_initStaticScriptVarsv,TInput_initStaticScriptVars(void),TInput_initStaticScriptVars_void,.text,92,4,5120,False,False,False
1480712,TControlBindingProperties_TControlBindingProperties,elf_symbol,function,_ZN25TControlBindingPropertiesD1Ev,TControlBindingProperties::~TControlBindingProperties(),TControlBindingProperties_TControlBindingProperties,.text,28,4,5120,False,False,False
1480740,non_virtual_thunk_to_TControlBindingProperties_TControlBindingProperties,elf_symbol,function,_ZThn16_N25TControlBindingPropertiesD1Ev,`non-virtual thunk to'TControlBindingProperties::~TControlBindingProperties(),non_virtual_thunk_to_TControlBindingProperties_TControlBindingProperties,.text,8,2,5120,False,False,False
1480748,TControlBindingProperties_TControlBindingProperties__2,elf_symbol,function,_ZN25TControlBindingPropertiesD0Ev,TControlBindingProperties::~TControlBindingProperties(),TControlBindingProperties_TControlBindingProperties__2,.text,56,3,5120,False,False,False
1480804,non_virtual_thunk_to_TControlBindingProperties_TControlBindingProperties__2,elf_symbol,function,_ZThn16_N25TControlBindingPropertiesD0Ev,`non-virtual thunk to'TControlBindingProperties::~TControlBindingProperties(),non_virtual_thunk_to_TControlBindingProperties_TControlBindingProperties__2,.text,8,2,5120,False,False,False
1480812,TControlBinding_TControlBinding,elf_symbol,function,_ZN15TControlBindingD1Ev,TControlBinding::~TControlBinding(),TControlBinding_TControlBinding,.text,20,3,5120,False,False,False
1480832,TControlBinding_TControlBinding__2,elf_symbol,function,_ZN15TControlBindingD0Ev,TControlBinding::~TControlBinding(),TControlBinding_TControlBinding__2,.text,48,2,5120,False,False,False
1480880,sub_1698B0,ida_default_sub,,,,,.text,8,1,5120,False,False,True
1480888,sub_1698B8,ida_default_sub,,,,,.text,52,1,5120,False,False,True
1480940,sub_1698EC,ida_default_sub,,,,,.text,108,1,5120,False,False,True
1481056,sub_169960,ida_default_sub,,,,,.text,52,1,5120,False,False,True
1481108,sub_169994,ida_default_sub,,,,,.text,108,1,5120,False,False,True
1481256,sub_169A28,ida_default_sub,,,,,.text,32,1,5120,False,False,True
1481288,TLevelObject_getRotationCenter_TPlayer,elf_symbol,function,_ZN12TLevelObject17getRotationCenterEP7TPlayer,TLevelObject::getRotationCenter(TPlayer *),TLevelObject_getRotationCenter_TPlayer,.text,56,10,5120,False,False,False
1481344,sub_169A80,ida_default_sub,,,,,.text,88,1,5120,False,False,True
1481448,TLevelObject_getz_void,elf_symbol,function,_ZN12TLevelObject4getzEv,TLevelObject::getz(void),TLevelObject_getz_void,.text,84,15,5120,False,False,False
1481532,getImageDrawPosition_TPlayer_float_float_float_bool,elf_symbol,function,_Z20getImageDrawPositionP7TPlayerfffb,"getImageDrawPosition(TPlayer *,float,float,float,bool)",getImageDrawPosition_TPlayer_float_float_float_bool,.text,264,4,5120,False,False,False
1481808,TLevelObject_getDrawPosition_TPlayer_TFloatPoint_const,elf_symbol,function,_ZN12TLevelObject15getDrawPositionEP7TPlayerRK11TFloatPoint,"TLevelObject::getDrawPosition(TPlayer *,TFloatPoint const&)",TLevelObject_getDrawPosition_TPlayer_TFloatPoint_const,.text,176,11,5120,False,False,False
1481984,TStatsLayerTranslation_TStatsLayerTranslation_void,elf_symbol,function,_ZN22TStatsLayerTranslationC2Ev,TStatsLayerTranslation::TStatsLayerTranslation(void),TStatsLayerTranslation_TStatsLayerTranslation_void,.text,40,5,5120,False,False,False
1482024,TLevelObjectProperties_TLevelObjectProperties_void,elf_symbol,function,_ZN22TLevelObjectPropertiesC1Ev,TLevelObjectProperties::TLevelObjectProperties(void),TLevelObjectProperties_TLevelObjectProperties_void,.text,156,5,5120,False,False,False
1482180,TLevelObject_TLevelObject_TServerLevel,elf_symbol,function,_ZN12TLevelObjectC2EP12TServerLevel,TLevelObject::TLevelObject(TServerLevel *),TLevelObject_TLevelObject_TServerLevel,.text,252,5,5120,False,False,False
1482432,TLevelObject_clearDrawMatrix_void,elf_symbol,function,_ZN12TLevelObject15clearDrawMatrixEv,TLevelObject::clearDrawMatrix(void),TLevelObject_clearDrawMatrix_void,.text,44,4,5120,False,False,False
1482476,TLevelObject_setDrawMatrix_T2DMatrix,elf_symbol,function,_ZN12TLevelObject13setDrawMatrixEP9T2DMatrix,TLevelObject::setDrawMatrix(T2DMatrix *),TLevelObject_setDrawMatrix_T2DMatrix,.text,100,4,5120,False,False,False
1482576,TLevelObject_clearDrawColorMatrix_void,elf_symbol,function,_ZN12TLevelObject20clearDrawColorMatrixEv,TLevelObject::clearDrawColorMatrix(void),TLevelObject_clearDrawColorMatrix_void,.text,44,4,5120,False,False,False
1482620,TLevelObject_TLevelObject,elf_symbol,function,_ZN12TLevelObjectD1Ev,TLevelObject::~TLevelObject(),TLevelObject_TLevelObject,.text,56,9,5120,False,False,False
1482676,TLevelObject_TLevelObject__2,elf_symbol,function,_ZN12TLevelObjectD0Ev,TLevelObject::~TLevelObject(),TLevelObject_TLevelObject__2,.text,32,2,5120,False,False,False
1482708,TLevelObject_setDrawColorMatrix_TColorTransform,elf_symbol,function,_ZN12TLevelObject18setDrawColorMatrixEP15TColorTransform,TLevelObject::setDrawColorMatrix(TColorTransform *),TLevelObject_setDrawColorMatrix_TColorTransform,.text,100,4,5120,False,False,False
1482808,TLevelObject_drawWithMatrix_TPlayer,elf_symbol,function,_ZN12TLevelObject14drawWithMatrixEP7TPlayer,TLevelObject::drawWithMatrix(TPlayer *),TLevelObject_drawWithMatrix_TPlayer,.text,128,4,5120,False,False,False
